,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
4373,15,1992,third round,3,M Rosset,CU Steeb,3.0,0.0,18.0,11.0,hard,ausopen,1
4558,16,1992,third round,3,J Courier,T Muster,3.0,0.0,18.0,7.0,hard,ausopen,1
431,1,1992,fourth round,4,S Edberg,A Chesnokov,3.0,0.0,19.0,8.0,hard,ausopen,1
976,2,1992,fourth round,4,I Lendl,O Camporese,3.0,0.0,19.0,10.0,hard,ausopen,1
1419,3,1992,fourth round,4,J McEnroe,E Sanchez,3.0,2.0,28.0,29.0,hard,ausopen,1
1827,4,1992,fourth round,4,W Ferreira,D Wheaton,3.0,1.0,24.0,15.0,hard,ausopen,1
2155,5,1992,fourth round,4,R Krajicek,C Bergstrom,3.0,0.0,20.0,14.0,hard,ausopen,1
2454,6,1992,fourth round,4,M Stich,W Masur,3.0,1.0,22.0,20.0,hard,ausopen,1
2748,7,1992,fourth round,4,A Mansdorf,A Krickstein,3.0,2.0,22.0,21.0,hard,ausopen,1
3038,8,1992,fourth round,4,J Courier,M Rosset,3.0,0.0,18.0,7.0,hard,ausopen,1
432,1,1992,quarterfinals,5,Stefan Edberg,Ivan Lendl,3.0,2.0,29.0,20.0,hard,ausopen,1
977,2,1992,quarterfinals,5,Wayne Ferreira,John McEnroe,3.0,0.0,18.0,12.0,hard,ausopen,1
1420,3,1992,quarterfinals,5,Richard Krajicek,Michael Stich,3.0,2.0,30.0,28.0,hard,ausopen,1
1828,4,1992,quarterfinals,5,Jim Courier,Amos Mansdorf,3.0,0.0,18.0,7.0,hard,ausopen,1
434,1,1992,semifinals,6,Stefan Edberg,Wayne Ferreira,3.0,0.0,19.0,9.0,hard,ausopen,1
429,1,1992,final,7,Jim Courier,Stefan Edberg,3.0,1.0,21.0,15.0,hard,ausopen,1
437,1,1993,first round,1,J Courier,L Jonsson,3.0,0.0,19.0,8.0,hard,ausopen,1
980,2,1993,first round,1,R Weiss,R Reneberg,3.0,2.0,24.0,22.0,hard,ausopen,1
1423,3,1993,first round,1,R Gilbert,G Stafford,3.0,0.0,19.0,9.0,hard,ausopen,1
1831,4,1993,first round,1,G Raoux,G Schaller,3.0,0.0,18.0,7.0,hard,ausopen,1
2158,5,1993,first round,1,J Siemerink,P Rafter,3.0,2.0,24.0,21.0,hard,ausopen,1
2457,6,1993,first round,1,A Chesnokov,B Dyke,3.0,1.0,24.0,17.0,hard,ausopen,1
2751,7,1993,first round,1,J Grabb,A Cherkasov,3.0,2.0,23.0,24.0,hard,ausopen,1
3041,8,1993,first round,1,S Bruguera,T Enqvist,3.0,2.0,28.0,19.0,hard,ausopen,1
3258,9,1993,first round,1,R Krajicek,LA Wahlgren,3.0,0.0,18.0,4.0,hard,ausopen,1
3445,10,1993,first round,1,T Witsken,G Muller,3.0,0.0,20.0,13.0,hard,ausopen,1
3633,11,1993,first round,1,J Fitzgerald,D Perez,3.0,2.0,27.0,21.0,hard,ausopen,1
3820,12,1993,first round,1,C Garner,J Cunha e Silva,3.0,0.0,19.0,9.0,hard,ausopen,1
4006,13,1993,first round,1,L Koslowski,O Camporese,3.0,2.0,25.0,25.0,hard,ausopen,1
4191,14,1993,first round,1,A Medvedev,W Masur,3.0,1.0,25.0,17.0,hard,ausopen,1
4374,15,1993,first round,1,J Eltingh,D Nargiso,3.0,0.0,19.0,11.0,hard,ausopen,1
4559,16,1993,first round,1,P Korda,C Adams,3.0,1.0,21.0,15.0,hard,ausopen,1
4677,17,1993,first round,1,A Jarryd,B Becker,3.0,2.0,25.0,22.0,hard,ausopen,1
4767,18,1993,first round,1,T Woodbridge,C Caratti,3.0,2.0,28.0,21.0,hard,ausopen,1
4857,19,1993,first round,1,K Carlsen,MA Gorriz,3.0,1.0,22.0,11.0,hard,ausopen,1
4946,20,1993,first round,1,M Filippini,C Mezzadri,3.0,0.0,13.0,6.0,hard,ausopen,1
5036,21,1993,first round,1,A Mancini,H Skoff,3.0,0.0,19.0,11.0,hard,ausopen,1
5126,22,1993,first round,1,J Stoltenberg,M Schapers,3.0,0.0,18.0,11.0,hard,ausopen,1
5216,23,1993,first round,1,F Santoro,A McLean,3.0,0.0,18.0,4.0,hard,ausopen,1
5306,24,1993,first round,1,M Stich,A OBrien,3.0,0.0,19.0,11.0,hard,ausopen,1
5393,25,1993,first round,1,G Forget,R Agenor,3.0,0.0,19.0,11.0,hard,ausopen,1
5479,26,1993,first round,1,M Woodforde,J Renzenbrink,3.0,0.0,18.0,10.0,hard,ausopen,1
5565,27,1993,first round,1,M Damm,K Braasch,3.0,0.0,19.0,11.0,hard,ausopen,1
5650,28,1993,first round,1,J Morgan,S Youl,3.0,0.0,18.0,5.0,hard,ausopen,1
5734,29,1993,first round,1,K Jones,C Saceanu,3.0,0.0,18.0,8.0,hard,ausopen,1
5818,30,1993,first round,1,L Mattar,G Pozzi,3.0,1.0,21.0,16.0,hard,ausopen,1
5902,31,1993,first round,1,D Wheaton,S Stolle,3.0,1.0,21.0,17.0,hard,ausopen,1
5986,32,1993,first round,1,M Chang,C Bailey,3.0,0.0,18.0,5.0,hard,ausopen,1
6046,33,1993,first round,1,T Muster,P Haarhuis,3.0,1.0,23.0,16.0,hard,ausopen,1
6079,34,1993,first round,1,B Steven,D Randall,3.0,1.0,22.0,14.0,hard,ausopen,1
6112,35,1993,first round,1,H Denman,J Bates,3.0,1.0,18.0,15.0,hard,ausopen,1
6145,36,1993,first round,1,A Olhovskiy,J Sanchez,3.0,1.0,25.0,20.0,hard,ausopen,1
6178,37,1993,first round,1,R Fromberg,M Zoecke,3.0,2.0,32.0,29.0,hard,ausopen,1
6211,38,1993,first round,1,M Keil,N Pereira,3.0,1.0,20.0,14.0,hard,ausopen,1
6244,39,1993,first round,1,N Kulti,G Doyle,3.0,0.0,18.0,4.0,hard,ausopen,1
6277,40,1993,first round,1,C Costa,F Roig,3.0,0.0,19.0,12.0,hard,ausopen,1
6310,41,1993,first round,1,M Washington,F Montana,3.0,0.0,19.0,10.0,hard,ausopen,1
6343,42,1993,first round,1,D Vacek,M Naewie,3.0,2.0,25.0,22.0,hard,ausopen,1
6376,43,1993,first round,1,T Carbonell,E Sanchez,3.0,0.0,18.0,10.0,hard,ausopen,1
6409,44,1993,first round,1,J Stark,O Delaitre,3.0,0.0,18.0,7.0,hard,ausopen,1
6442,45,1993,first round,1,C Pridham,M Gustafsson,3.0,1.0,23.0,17.0,hard,ausopen,1
6475,46,1993,first round,1,A Antonitsch,T Ho,3.0,0.0,18.0,5.0,hard,ausopen,1
6508,47,1993,first round,1,M Larsson,M Ondruska,3.0,0.0,19.0,11.0,hard,ausopen,1
6541,48,1993,first round,1,P Sampras,CU Steeb,3.0,0.0,18.0,4.0,hard,ausopen,1
6574,49,1993,first round,1,C Bergstrom,I Lendl,3.0,1.0,20.0,18.0,hard,ausopen,1
6606,50,1993,first round,1,H Holm,B Garnett,3.0,1.0,21.0,15.0,hard,ausopen,1
6638,51,1993,first round,1,N Borwick,B Wuyts,3.0,0.0,18.0,6.0,hard,ausopen,1
6670,52,1993,first round,1,S Simian,D DiLucia,3.0,2.0,28.0,23.0,hard,ausopen,1
6702,53,1993,first round,1,MK Goellner,L Herrera,3.0,2.0,28.0,22.0,hard,ausopen,1
6734,54,1993,first round,1,B Black,B Shelton,3.0,1.0,23.0,17.0,hard,ausopen,1
6766,55,1993,first round,1,B Karbacher,J Apell,3.0,1.0,22.0,17.0,hard,ausopen,1
6798,56,1993,first round,1,W Ferreira,T Martin,3.0,0.0,18.0,10.0,hard,ausopen,1
6830,57,1993,first round,1,A Volkov,G Markus,3.0,0.0,19.0,10.0,hard,ausopen,1
6862,58,1993,first round,1,C Pioline,P Kuhnen,3.0,1.0,23.0,17.0,hard,ausopen,1
6894,59,1993,first round,1,A Boetsch,P McEnroe,3.0,0.0,18.0,9.0,hard,ausopen,1
6926,60,1993,first round,1,J Svensson,M Kaplan,3.0,0.0,18.0,7.0,hard,ausopen,1
6958,61,1993,first round,1,A Mansdorf,J Tarango,3.0,2.0,26.0,23.0,hard,ausopen,1
6990,62,1993,first round,1,T Champion,A Naumann,3.0,1.0,20.0,18.0,hard,ausopen,1
7022,63,1993,first round,1,D Prinosil,J Yzaga,3.0,2.0,30.0,23.0,hard,ausopen,1
7054,64,1993,first round,1,S Edberg,L Lavalle,3.0,0.0,18.0,12.0,hard,ausopen,1
440,1,1993,second round,2,J Courier,R Weiss,3.0,0.0,19.0,11.0,hard,ausopen,1
983,2,1993,second round,2,G Raoux,R Gilbert,3.0,2.0,28.0,24.0,hard,ausopen,1
1426,3,1993,second round,2,J Siemerink,A Chesnokov,3.0,0.0,18.0,8.0,hard,ausopen,1
1834,4,1993,second round,2,S Bruguera,J Grabb,3.0,1.0,25.0,13.0,hard,ausopen,1
2160,5,1993,second round,2,T Witsken,R Krajicek,3.0,1.0,19.0,15.0,hard,ausopen,1
2459,6,1993,second round,2,C Garner,J Fitzgerald,3.0,0.0,19.0,10.0,hard,ausopen,1
2753,7,1993,second round,2,A Medvedev,L Koslowski,3.0,0.0,18.0,1.0,hard,ausopen,1
3043,8,1993,second round,2,P Korda,J Eltingh,3.0,0.0,19.0,11.0,hard,ausopen,1
3259,9,1993,second round,2,T Woodbridge,A Jarryd,3.0,0.0,14.0,2.0,hard,ausopen,1
3446,10,1993,second round,2,K Carlsen,M Filippini,3.0,0.0,19.0,13.0,hard,ausopen,1
3634,11,1993,second round,2,J Stoltenberg,A Mancini,3.0,2.0,22.0,19.0,hard,ausopen,1
3821,12,1993,second round,2,M Stich,F Santoro,3.0,2.0,28.0,21.0,hard,ausopen,1
4007,13,1993,second round,2,G Forget,M Woodforde,3.0,0.0,18.0,8.0,hard,ausopen,1
4192,14,1993,second round,2,J Morgan,M Damm,3.0,1.0,23.0,15.0,hard,ausopen,1
4375,15,1993,second round,2,K Jones,L Mattar,3.0,2.0,24.0,20.0,hard,ausopen,1
4560,16,1993,second round,2,D Wheaton,M Chang,3.0,1.0,19.0,16.0,hard,ausopen,1
4678,17,1993,second round,2,B Steven,T Muster,3.0,0.0,19.0,12.0,hard,ausopen,1
4768,18,1993,second round,2,A Olhovskiy,H Denman,3.0,0.0,18.0,10.0,hard,ausopen,1
4858,19,1993,second round,2,R Fromberg,M Keil,3.0,1.0,22.0,16.0,hard,ausopen,1
4947,20,1993,second round,2,C Costa,N Kulti,3.0,1.0,24.0,17.0,hard,ausopen,1
5037,21,1993,second round,2,M Washington,D Vacek,3.0,0.0,19.0,8.0,hard,ausopen,1
5127,22,1993,second round,2,J Stark,T Carbonell,3.0,0.0,18.0,11.0,hard,ausopen,1
5217,23,1993,second round,2,A Antonitsch,C Pridham,3.0,1.0,24.0,14.0,hard,ausopen,1
5307,24,1993,second round,2,P Sampras,M Larsson,3.0,1.0,21.0,16.0,hard,ausopen,1
5394,25,1993,second round,2,C Bergstrom,H Holm,3.0,2.0,22.0,25.0,hard,ausopen,1
5480,26,1993,second round,2,S Simian,N Borwick,3.0,0.0,19.0,11.0,hard,ausopen,1
5566,27,1993,second round,2,B Black,MK Goellner,3.0,0.0,18.0,9.0,hard,ausopen,1
5651,28,1993,second round,2,W Ferreira,B Karbacher,3.0,1.0,23.0,16.0,hard,ausopen,1
5735,29,1993,second round,2,A Volkov,C Pioline,3.0,2.0,29.0,26.0,hard,ausopen,1
5819,30,1993,second round,2,A Boetsch,J Svensson,3.0,2.0,30.0,30.0,hard,ausopen,1
5903,31,1993,second round,2,A Mansdorf,T Champion,3.0,0.0,20.0,12.0,hard,ausopen,1
5987,32,1993,second round,2,S Edberg,D Prinosil,3.0,0.0,18.0,3.0,hard,ausopen,1
442,1,1993,third round,3,J Courier,G Raoux,3.0,0.0,18.0,11.0,hard,ausopen,1
985,2,1993,third round,3,S Bruguera,J Siemerink,3.0,2.0,29.0,28.0,hard,ausopen,1
1427,3,1993,third round,3,C Garner,T Witsken,3.0,2.0,26.0,18.0,hard,ausopen,1
1835,4,1993,third round,3,P Korda,A Medvedev,3.0,1.0,23.0,19.0,hard,ausopen,1
2161,5,1993,third round,3,K Carlsen,T Woodbridge,3.0,1.0,24.0,20.0,hard,ausopen,1
2460,6,1993,third round,3,M Stich,J Stoltenberg,3.0,2.0,28.0,24.0,hard,ausopen,1
2754,7,1993,third round,3,G Forget,J Morgan,3.0,0.0,18.0,7.0,hard,ausopen,1
3044,8,1993,third round,3,K Jones,D Wheaton,3.0,1.0,18.0,15.0,hard,ausopen,1
3260,9,1993,third round,3,B Steven,A Olhovskiy,3.0,1.0,22.0,17.0,hard,ausopen,1
3447,10,1993,third round,3,R Fromberg,C Costa,3.0,1.0,21.0,17.0,hard,ausopen,1
3635,11,1993,third round,3,M Washington,J Stark,3.0,1.0,24.0,17.0,hard,ausopen,1
3822,12,1993,third round,3,P Sampras,A Antonitsch,3.0,0.0,19.0,12.0,hard,ausopen,1
4008,13,1993,third round,3,C Bergstrom,S Simian,3.0,0.0,18.0,8.0,hard,ausopen,1
4193,14,1993,third round,3,W Ferreira,B Black,3.0,1.0,22.0,15.0,hard,ausopen,1
4376,15,1993,third round,3,A Boetsch,A Volkov,3.0,0.0,18.0,10.0,hard,ausopen,1
4561,16,1993,third round,3,S Edberg,A Mansdorf,3.0,1.0,20.0,16.0,hard,ausopen,1
438,1,1993,fourth round,4,J Courier,S Bruguera,3.0,0.0,19.0,10.0,hard,ausopen,1
981,2,1993,fourth round,4,P Korda,C Garner,3.0,0.0,19.0,9.0,hard,ausopen,1
1424,3,1993,fourth round,4,M Stich,K Carlsen,3.0,1.0,24.0,15.0,hard,ausopen,1
1832,4,1993,fourth round,4,G Forget,K Jones,3.0,0.0,20.0,15.0,hard,ausopen,1
2159,5,1993,fourth round,4,B Steven,R Fromberg,3.0,2.0,33.0,27.0,hard,ausopen,1
2458,6,1993,fourth round,4,P Sampras,M Washington,3.0,0.0,18.0,11.0,hard,ausopen,1
2752,7,1993,fourth round,4,C Bergstrom,W Ferreira,3.0,1.0,21.0,19.0,hard,ausopen,1
3042,8,1993,fourth round,4,S Edberg,A Boetsch,3.0,0.0,18.0,7.0,hard,ausopen,1
439,1,1993,quarterfinals,5,Jim Courier,Petr Korda,3.0,0.0,18.0,5.0,hard,ausopen,1
982,2,1993,quarterfinals,5,Michael Stich,Guy Forget,3.0,0.0,18.0,12.0,hard,ausopen,1
1425,3,1993,quarterfinals,5,Pete Sampras,Brett Steven,3.0,0.0,18.0,8.0,hard,ausopen,1
1833,4,1993,quarterfinals,5,Stefan Edberg,Christian Bergstrom,3.0,0.0,18.0,9.0,hard,ausopen,1
441,1,1993,semifinals,6,Jim Courier,Michael Stich,3.0,0.0,19.0,12.0,hard,ausopen,1
984,2,1993,semifinals,6,Stefan Edberg,Pete Sampras,3.0,0.0,20.0,15.0,hard,ausopen,1
436,1,1993,final,7,Jim Courier,Stefan Edberg,3.0,1.0,21.0,14.0,hard,ausopen,1
444,1,1994,first round,1,Sampras,Eagle,3.0,0.0,19.0,10.0,hard,ausopen,1
986,2,1994,first round,1,Bryan,Kafelnikov,1.0,0.0,5.0,4.0,hard,ausopen,1
1428,3,1994,first round,1,Simian,Van Rensburg,3.0,2.0,23.0,20.0,hard,ausopen,1
1836,4,1994,first round,1,Palmer,Prinosil,3.0,2.0,30.0,21.0,hard,ausopen,1
2162,5,1994,first round,1,Haarhuis,Nainkin,3.0,0.0,18.0,8.0,hard,ausopen,1
2461,6,1994,first round,1,Stark,Ho,3.0,1.0,26.0,21.0,hard,ausopen,1
2755,7,1994,first round,1,Reneberg,MacPhie,3.0,0.0,19.0,9.0,hard,ausopen,1
3045,8,1994,first round,1,Lendl,Rusedski,3.0,0.0,20.0,15.0,hard,ausopen,1
3261,9,1994,first round,1,Gustafsson,Smith,3.0,2.0,24.0,21.0,hard,ausopen,1
3448,10,1994,first round,1,Steven,Karbacher,2.0,0.0,11.0,4.0,hard,ausopen,1
3636,11,1994,first round,1,Dewulf,Tarango,3.0,0.0,19.0,10.0,hard,ausopen,1
3823,12,1994,first round,1,Renzenbrink,Caratti,3.0,0.0,18.0,9.0,hard,ausopen,1
4009,13,1994,first round,1,Mansdorf,Pernfors,3.0,0.0,18.0,9.0,hard,ausopen,1
4194,14,1994,first round,1,Larkham,Tsujino,3.0,0.0,19.0,9.0,hard,ausopen,1
4377,15,1994,first round,1,Leconte,Kinnear,3.0,0.0,18.0,5.0,hard,ausopen,1
4562,16,1994,first round,1,Damm,Pioline,3.0,1.0,23.0,20.0,hard,ausopen,1
4679,17,1994,first round,1,Courier,Shelton,3.0,2.0,28.0,20.0,hard,ausopen,1
4769,18,1994,first round,1,Ondruska,Pozzi,3.0,0.0,18.0,7.0,hard,ausopen,1
4859,19,1994,first round,1,Kulti,Fleurian,3.0,0.0,19.0,11.0,hard,ausopen,1
4948,20,1994,first round,1,Stolle,Lareau,3.0,2.0,25.0,22.0,hard,ausopen,1
5038,21,1994,first round,1,Vacek,Bergstrom,1.0,0.0,7.0,4.0,hard,ausopen,1
5128,22,1994,first round,1,Gaudenzi,Braasch,3.0,0.0,18.0,6.0,hard,ausopen,1
5218,23,1994,first round,1,Rikl,Larsson,3.0,1.0,20.0,15.0,hard,ausopen,1
5308,24,1994,first round,1,Ferreira,Meligeni,3.0,0.0,19.0,13.0,hard,ausopen,1
5395,25,1994,first round,1,Rosset,Wilkinson,3.0,0.0,19.0,11.0,hard,ausopen,1
5481,26,1994,first round,1,Hlasek,Knowles,3.0,1.0,23.0,18.0,hard,ausopen,1
5567,27,1994,first round,1,Sanchez,Carbonell,3.0,1.0,20.0,14.0,hard,ausopen,1
5652,28,1994,first round,1,Stafford,Philippoussis,3.0,0.0,18.0,4.0,hard,ausopen,1
5736,29,1994,first round,1,Nydahl,Kratzmann,3.0,1.0,22.0,16.0,hard,ausopen,1
5820,30,1994,first round,1,Krickstein,Furlan,3.0,1.0,21.0,18.0,hard,ausopen,1
5904,31,1994,first round,1,Stoltenberg,Ruah,3.0,0.0,18.0,9.0,hard,ausopen,1
5988,32,1994,first round,1,Ivanisevic,OBrien,3.0,0.0,18.0,3.0,hard,ausopen,1
6047,33,1994,first round,1,Muster,Weiss,3.0,0.0,18.0,9.0,hard,ausopen,1
6080,34,1994,first round,1,Carlsen,Cahill,3.0,2.0,26.0,25.0,hard,ausopen,1
6113,35,1994,first round,1,Raoux,Naewie,3.0,1.0,22.0,10.0,hard,ausopen,1
6146,36,1994,first round,1,Kuhnen,Olhovskiy,3.0,1.0,25.0,19.0,hard,ausopen,1
6179,37,1994,first round,1,Woodbridge,Sullivan,3.0,2.0,29.0,26.0,hard,ausopen,1
6212,38,1994,first round,1,Holm,Dreekmann,3.0,0.0,19.0,13.0,hard,ausopen,1
6245,39,1994,first round,1,Fromberg,McEnroe,3.0,1.0,20.0,19.0,hard,ausopen,1
6278,40,1994,first round,1,Volkov,Masur,3.0,0.0,18.0,10.0,hard,ausopen,1
6311,41,1994,first round,1,Novacek,Orsanic,3.0,1.0,22.0,14.0,hard,ausopen,1
6344,42,1994,first round,1,Wahlgren,Jarryd,3.0,1.0,13.0,10.0,hard,ausopen,1
6377,43,1994,first round,1,Jonsson,Black,3.0,0.0,19.0,12.0,hard,ausopen,1
6410,44,1994,first round,1,El Aynaoui,Borwick,2.0,0.0,12.0,3.0,hard,ausopen,1
6443,45,1994,first round,1,Gilbert,Burillo,3.0,1.0,24.0,16.0,hard,ausopen,1
6476,46,1994,first round,1,Santoro,Poliakov,3.0,0.0,18.0,7.0,hard,ausopen,1
6509,47,1994,first round,1,Siemerink,Zoecke,3.0,1.0,23.0,18.0,hard,ausopen,1
6542,48,1994,first round,1,Edberg,Sanchez,3.0,0.0,18.0,6.0,hard,ausopen,1
6575,49,1994,first round,1,Enqvist,Korda,3.0,0.0,19.0,13.0,hard,ausopen,1
6607,50,1994,first round,1,Daufresne,Johansson,3.0,1.0,25.0,17.0,hard,ausopen,1
6639,51,1994,first round,1,Rafter,Wekesa,3.0,1.0,21.0,10.0,hard,ausopen,1
6671,52,1994,first round,1,Eltingh,Garner,3.0,0.0,18.0,12.0,hard,ausopen,1
6703,53,1994,first round,1,Pescosolido,Flach,3.0,0.0,18.0,8.0,hard,ausopen,1
6735,54,1994,first round,1,Svensson,Tebbutt,3.0,1.0,24.0,16.0,hard,ausopen,1
6767,55,1994,first round,1,Bjorkman,Thorne,3.0,2.0,28.0,24.0,hard,ausopen,1
6799,56,1994,first round,1,Martin,Yzaga,3.0,0.0,19.0,11.0,hard,ausopen,1
6831,57,1994,first round,1,Boetsch,Blake,3.0,0.0,18.0,6.0,hard,ausopen,1
6863,58,1994,first round,1,Mronz,Kilderry,3.0,0.0,18.0,7.0,hard,ausopen,1
6895,59,1994,first round,1,Delaitre,Nargiso,3.0,1.0,22.0,14.0,hard,ausopen,1
6927,60,1994,first round,1,Wilander,Velev,3.0,1.0,22.0,7.0,hard,ausopen,1
6959,61,1994,first round,1,Antonitsch,Matsuoka,3.0,1.0,24.0,22.0,hard,ausopen,1
6991,62,1994,first round,1,Morgan,Chesnokov,3.0,2.0,29.0,26.0,hard,ausopen,1
7023,63,1994,first round,1,Cherkasov,Woodforde,3.0,1.0,21.0,13.0,hard,ausopen,1
7055,64,1994,first round,1,Washington,Stich,3.0,1.0,22.0,17.0,hard,ausopen,1
447,1,1994,second round,2,Sampras,Kafelnikov,3.0,2.0,24.0,25.0,hard,ausopen,1
989,2,1994,second round,2,Simian,Palmer,3.0,2.0,28.0,27.0,hard,ausopen,1
1431,3,1994,second round,2,Haarhuis,Stark,3.0,0.0,18.0,10.0,hard,ausopen,1
1839,4,1994,second round,2,Lendl,Reneberg,3.0,1.0,23.0,13.0,hard,ausopen,1
2164,5,1994,second round,2,Gustafsson,Steven,3.0,1.0,23.0,16.0,hard,ausopen,1
2463,6,1994,second round,2,Renzenbrink,Dewulf,3.0,0.0,18.0,8.0,hard,ausopen,1
2757,7,1994,second round,2,Larkham,Mansdorf,3.0,0.0,20.0,15.0,hard,ausopen,1
3047,8,1994,second round,2,Damm,Leconte,3.0,1.0,18.0,18.0,hard,ausopen,1
3262,9,1994,second round,2,Courier,Ondruska,3.0,0.0,18.0,9.0,hard,ausopen,1
3449,10,1994,second round,2,Kulti,Stolle,3.0,0.0,18.0,7.0,hard,ausopen,1
3637,11,1994,second round,2,Vacek,Gaudenzi,3.0,0.0,18.0,7.0,hard,ausopen,1
3824,12,1994,second round,2,Ferreira,Rikl,3.0,0.0,18.0,9.0,hard,ausopen,1
4010,13,1994,second round,2,Rosset,Hlasek,3.0,1.0,22.0,18.0,hard,ausopen,1
4195,14,1994,second round,2,Stafford,Sanchez,3.0,0.0,18.0,5.0,hard,ausopen,1
4378,15,1994,second round,2,Krickstein,Nydahl,3.0,1.0,25.0,16.0,hard,ausopen,1
4563,16,1994,second round,2,Ivanisevic,Stoltenberg,3.0,1.0,21.0,16.0,hard,ausopen,1
4680,17,1994,second round,2,Muster,Carlsen,3.0,0.0,18.0,10.0,hard,ausopen,1
4770,18,1994,second round,2,Raoux,Kuhnen,3.0,0.0,19.0,11.0,hard,ausopen,1
4860,19,1994,second round,2,Holm,Woodbridge,3.0,2.0,29.0,28.0,hard,ausopen,1
4949,20,1994,second round,2,Volkov,Fromberg,3.0,0.0,19.0,12.0,hard,ausopen,1
5039,21,1994,second round,2,Novacek,Wahlgren,3.0,0.0,20.0,16.0,hard,ausopen,1
5129,22,1994,second round,2,Jonsson,El Aynaoui,3.0,1.0,25.0,17.0,hard,ausopen,1
5219,23,1994,second round,2,Santoro,Gilbert,3.0,2.0,27.0,23.0,hard,ausopen,1
5309,24,1994,second round,2,Edberg,Siemerink,3.0,1.0,22.0,10.0,hard,ausopen,1
5396,25,1994,second round,2,Daufresne,Enqvist,3.0,0.0,19.0,11.0,hard,ausopen,1
5482,26,1994,second round,2,Rafter,Eltingh,3.0,0.0,18.0,12.0,hard,ausopen,1
5568,27,1994,second round,2,Svensson,Pescosolido,3.0,0.0,20.0,12.0,hard,ausopen,1
5653,28,1994,second round,2,Martin,Bjorkman,3.0,0.0,18.0,7.0,hard,ausopen,1
5821,30,1994,second round,2,Wilander,Delaitre,3.0,1.0,21.0,16.0,hard,ausopen,1
5905,31,1994,second round,2,Antonitsch,Morgan,2.0,0.0,8.0,5.0,hard,ausopen,1
5989,32,1994,second round,2,Washington,Cherkasov,3.0,2.0,23.0,20.0,hard,ausopen,1
449,1,1994,third round,3,Sampras,Simian,3.0,1.0,20.0,16.0,hard,ausopen,1
991,2,1994,third round,3,Lendl,Haarhuis,3.0,1.0,22.0,14.0,hard,ausopen,1
1432,3,1994,third round,3,Gustafsson,Renzenbrink,3.0,0.0,18.0,6.0,hard,ausopen,1
1840,4,1994,third round,3,Damm,Larkham,3.0,1.0,21.0,16.0,hard,ausopen,1
2165,5,1994,third round,3,Courier,Kulti,3.0,0.0,19.0,12.0,hard,ausopen,1
2464,6,1994,third round,3,Ferreira,Vacek,3.0,1.0,23.0,18.0,hard,ausopen,1
2758,7,1994,third round,3,Stafford,Rosset,3.0,1.0,21.0,11.0,hard,ausopen,1
3048,8,1994,third round,3,Ivanisevic,Krickstein,3.0,1.0,22.0,18.0,hard,ausopen,1
3263,9,1994,third round,3,Muster,Raoux,3.0,0.0,18.0,8.0,hard,ausopen,1
3450,10,1994,third round,3,Volkov,Holm,3.0,2.0,25.0,24.0,hard,ausopen,1
3638,11,1994,third round,3,Jonsson,Novacek,3.0,0.0,20.0,11.0,hard,ausopen,1
3825,12,1994,third round,3,Edberg,Santoro,3.0,0.0,18.0,4.0,hard,ausopen,1
4011,13,1994,third round,3,Daufresne,Rafter,3.0,1.0,23.0,14.0,hard,ausopen,1
4196,14,1994,third round,3,Martin,Svensson,3.0,1.0,23.0,12.0,hard,ausopen,1
4379,15,1994,third round,3,Wilander,Mronz,3.0,2.0,27.0,23.0,hard,ausopen,1
4564,16,1994,third round,3,Washington,Antonitsch,3.0,1.0,23.0,18.0,hard,ausopen,1
445,1,1994,fourth round,4,Sampras,Lendl,3.0,0.0,20.0,14.0,hard,ausopen,1
987,2,1994,fourth round,4,Gustafsson,Damm,3.0,1.0,20.0,11.0,hard,ausopen,1
1429,3,1994,fourth round,4,Courier,Ferreira,3.0,0.0,18.0,9.0,hard,ausopen,1
1837,4,1994,fourth round,4,Ivanisevic,Stafford,3.0,0.0,19.0,11.0,hard,ausopen,1
2163,5,1994,fourth round,4,Muster,Volkov,3.0,0.0,18.0,8.0,hard,ausopen,1
2462,6,1994,fourth round,4,Edberg,Jonsson,3.0,0.0,18.0,12.0,hard,ausopen,1
2756,7,1994,fourth round,4,Martin,Daufresne,3.0,1.0,25.0,19.0,hard,ausopen,1
3046,8,1994,fourth round,4,Washington,Wilander,3.0,2.0,30.0,21.0,hard,ausopen,1
446,1,1994,quarterfinals,5,Pete Sampras,Magnus Gustafsson,3.0,1.0,22.0,21.0,hard,ausopen,1
988,2,1994,quarterfinals,5,Jim Courier,Goran Ivanisevic,3.0,0.0,19.0,12.0,hard,ausopen,1
1430,3,1994,quarterfinals,5,Stefan Edberg,Thomas Muster,3.0,0.0,18.0,9.0,hard,ausopen,1
1838,4,1994,quarterfinals,5,Todd Martin,MaliVai Washington,3.0,0.0,20.0,14.0,hard,ausopen,1
448,1,1994,semifinals,6,Pete Sampras,Jim Courier,3.0,0.0,18.0,11.0,hard,ausopen,1
990,2,1994,semifinals,6,Todd Martin,Stefan Edberg,3.0,1.0,24.0,24.0,hard,ausopen,1
443,1,1994,final,7,Pete Sampras,Todd Martin,3.0,0.0,19.0,14.0,hard,ausopen,1
451,1,1995,first round,1,P Sampras,G Pozzi,3.0,0.0,18.0,5.0,hard,ausopen,1
