,match,year,round,round_number,games_loser,games_winner,loser,sets_loser,sets_winner,surface,winner,tourney_name,tourney_order
3262,5,2014,second round,2,13.0,19.0,E Gulbis,0,3,grass,S Stakhovsky,wimbledon,3
3727,6,2014,second round,2,30.0,31.0,M Matosevic,2,3,grass,J Chardy,wimbledon,3
4187,7,2014,second round,2,15.0,21.0,A HaiderMaurer,1,3,grass,M Cilic,wimbledon,3
4635,8,2014,second round,2,19.0,24.0,B Tomic,1,3,grass,T Berdych,wimbledon,3
4974,9,2014,second round,2,2.0,18.0,B Rola,0,3,grass,A Murray,wimbledon,3
5306,10,2014,second round,2,15.0,23.0,J Hernych,1,3,grass,R Bautista Agut,wimbledon,3
5635,11,2014,second round,2,19.0,20.0,E RogerVasselin,1,3,grass,K Anderson,wimbledon,3
5960,12,2014,second round,2,19.0,21.0,T Putz,1,3,grass,F Fognini,wimbledon,3
6284,13,2014,second round,2,9.0,18.0,L Saville,0,3,grass,G Dimitrov,wimbledon,3
6605,14,2014,second round,2,20.0,25.0,B Becker,1,3,grass,A Dolgopolov,wimbledon,3
6927,15,2014,second round,2,17.0,23.0,M Baghdatis,1,3,grass,L Mayer,wimbledon,3
7249,16,2014,second round,2,18.0,27.0,D Ferrer,2,3,grass,An Kuznetsov,wimbledon,3
7465,17,2014,second round,2,20.0,23.0,Yh Lu,1,3,grass,S Wawrinka,wimbledon,3
7669,18,2014,second round,2,14.0,19.0,J Reister,0,3,grass,D Istomin,wimbledon,3
7871,19,2014,second round,2,15.0,20.0,A Pavic,0,3,grass,F Lopez,wimbledon,3
8079,20,2014,second round,2,17.0,21.0,J Nieminen,0,3,grass,J Isner,wimbledon,3
8285,21,2014,second round,2,25.0,29.0,L Hewitt,2,3,grass,J Janowicz,wimbledon,3
8487,22,2014,second round,2,11.0,19.0,A Mannarino,0,3,grass,T Robredo,wimbledon,3
8689,23,2014,second round,2,24.0,25.0,M Granollers,2,3,grass,S Giraldo,wimbledon,3
8889,24,2014,second round,2,11.0,19.0,G Muller,0,3,grass,R Federer,wimbledon,3
9092,25,2014,second round,2,11.0,18.0,J Sock,0,3,grass,M Raonic,wimbledon,3
9293,26,2014,second round,2,22.0,26.0,D Lajovic,1,3,grass,L Kubot,wimbledon,3
9496,27,2014,second round,2,24.0,25.0,P Kohlschreiber,2,3,grass,S Bolelli,wimbledon,3
9697,28,2014,second round,2,6.0,18.0,D Kudla,0,3,grass,K Nishikori,wimbledon,3
9897,29,2014,second round,2,30.0,32.0,R Gasquet,2,3,grass,N Kyrgios,wimbledon,3
10098,30,2014,second round,2,27.0,31.0,G Monfils,2,3,grass,J Vesely,wimbledon,3
10294,31,2014,second round,2,8.0,18.0,F Dancevic,0,3,grass,M Kukushkin,wimbledon,3
10495,32,2014,second round,2,20.0,23.0,L Rosol,1,3,grass,R Nadal,wimbledon,3
839,1,2014,third round,3,10.0,18.0,G Simon,0,3,grass,N Djokovic,wimbledon,3
1575,2,2014,third round,3,9.0,19.0,J Wang,0,3,grass,JW Tsonga,wimbledon,3
2189,3,2014,third round,3,13.0,24.0,S Stakhovsky,1,3,grass,J Chardy,wimbledon,3
2787,4,2014,third round,3,16.0,20.0,T Berdych,0,3,grass,M Cilic,wimbledon,3
3263,5,2014,third round,3,7.0,18.0,R Bautista Agut,0,3,grass,A Murray,wimbledon,3
3728,6,2014,third round,3,19.0,24.0,F Fognini,2,3,grass,K Anderson,wimbledon,3
4188,7,2014,third round,3,22.0,26.0,A Dolgopolov,2,3,grass,G Dimitrov,wimbledon,3
4636,8,2014,third round,3,13.0,19.0,An Kuznetsov,0,3,grass,L Mayer,wimbledon,3
4975,9,2014,third round,3,10.0,18.0,D Istomin,0,3,grass,S Wawrinka,wimbledon,3
5307,10,2014,third round,3,24.0,27.0,J Isner,1,3,grass,F Lopez,wimbledon,3
5636,11,2014,third round,3,22.0,28.0,J Janowicz,2,3,grass,T Robredo,wimbledon,3
5961,12,2014,third round,3,7.0,18.0,S Giraldo,0,3,grass,R Federer,wimbledon,3
6285,13,2014,third round,3,14.0,20.0,L Kubot,0,3,grass,M Raonic,wimbledon,3
6606,14,2014,third round,3,25.0,26.0,S Bolelli,2,3,grass,K Nishikori,wimbledon,3
6928,15,2014,third round,3,16.0,22.0,J Vesely,1,3,grass,N Kyrgios,wimbledon,3
7250,16,2014,third round,3,10.0,24.0,M Kukushkin,1,3,grass,R Nadal,wimbledon,3
835,1,2014,fourth round,4,13.0,19.0,JW Tsonga,0,3,grass,N Djokovic,wimbledon,3
1571,2,2014,fourth round,4,14.0,19.0,J Chardy,0,3,grass,M Cilic,wimbledon,3
2186,3,2014,fourth round,4,13.0,19.0,K Anderson,0,3,grass,A Murray,wimbledon,3
2784,4,2014,fourth round,4,12.0,19.0,L Mayer,0,3,grass,G Dimitrov,wimbledon,3
3261,5,2014,fourth round,4,15.0,20.0,F Lopez,0,3,grass,S Wawrinka,wimbledon,3
3726,6,2014,fourth round,4,9.0,18.0,T Robredo,0,3,grass,R Federer,wimbledon,3
4186,7,2014,fourth round,4,16.0,23.0,K Nishikori,1,3,grass,M Raonic,wimbledon,3
4634,8,2014,fourth round,4,22.0,25.0,R Nadal,1,3,grass,N Kyrgios,wimbledon,3
836,1,2014,quarterfinals,5,18.0,27.0,Marin Cilic,2,3,grass,Novak Djokovic,wimbledon,3
1572,2,2014,quarterfinals,5,9.0,19.0,Andy Murray,0,3,grass,Grigor Dimitrov,wimbledon,3
2187,3,2014,quarterfinals,5,20.0,22.0,Stan Wawrinka,1,3,grass,Roger Federer,wimbledon,3
2785,4,2014,quarterfinals,5,19.0,25.0,Nick Kyrgios,1,3,grass,Milos Raonic,wimbledon,3
838,1,2014,semifinals,6,22.0,23.0,Grigor Dimitrov,1,3,grass,Novak Djokovic,wimbledon,3
1574,2,2014,semifinals,6,12.0,18.0,Milos Raonic,0,3,grass,Roger Federer,wimbledon,3
833,1,2014,final,7,28.0,30.0,Roger Federer,2,3,grass,Novak Djokovic,wimbledon,3
841,1,2015,first round,1,12.0,18.0,P Kohlschreiber,0,3,grass,N Djokovic,wimbledon,3
1576,2,2015,first round,1,24.0,30.0,L Hewitt,2,3,grass,J Nieminen,wimbledon,3
2190,3,2015,first round,1,24.0,26.0,H Chung,2,3,grass,PH Herbert,wimbledon,3
2788,4,2015,first round,1,20.0,23.0,JL Struff,2,3,grass,B Tomic,wimbledon,3
3264,5,2015,first round,1,16.0,20.0,T Kokkinakis,0,3,grass,L Mayer,wimbledon,3
3729,6,2015,first round,1,9.0,18.0,J Tipsarevic,0,3,grass,M Granollers,wimbledon,3
4189,7,2015,first round,1,20.0,25.0,J Janowicz,1,3,grass,M Ilhan,wimbledon,3
4637,8,2015,first round,1,16.0,22.0,L Pouille,1,3,grass,K Anderson,wimbledon,3
4976,9,2015,first round,1,11.0,19.0,H Moriya,0,3,grass,M Cilic ,wimbledon,3
5308,10,2015,first round,1,4.0,11.0,A HaiderMaurer,0,2,grass,R Berankis,wimbledon,3
5637,11,2015,first round,1,7.0,18.0,B Rola,0,3,grass,M Ebden,wimbledon,3
5962,12,2015,first round,1,14.0,19.0,G Soeda,0,3,grass,J Isner,wimbledon,3
6286,13,2015,first round,1,20.0,28.0,P Cuevas,2,3,grass,D Kudla,wimbledon,3
6607,14,2015,first round,1,25.0,25.0,T Gabashvili,2,3,grass,A Zverev,wimbledon,3
6929,15,2015,first round,1,9.0,18.0,J Souza,0,3,grass,S Giraldo,wimbledon,3
7251,16,2015,first round,1,21.0,27.0,S Bolelli,2,3,grass,K Nishikori ,wimbledon,3
7466,17,2015,first round,1,13.0,20.0,J Sousa,0,3,grass,S Wawrinka,wimbledon,3
7670,18,2015,first round,1,16.0,23.0,B Becker,1,3,grass,V Estrella Burgos,wimbledon,3
7872,19,2015,first round,1,29.0,35.0,M Klizan,2,3,grass,F Verdasco,wimbledon,3
8080,20,2015,first round,1,17.0,20.0,D Sela,1,3,grass,D Thiem,wimbledon,3
8286,21,2015,first round,1,9.0,18.0,T Robredo,0,3,grass,J Millman,wimbledon,3
8488,22,2015,first round,1,17.0,23.0,D Young,1,3,grass,M Baghdatis,wimbledon,3
8690,23,2015,first round,1,21.0,27.0,M Matosevic,2,3,grass,L Broady,wimbledon,3
8890,24,2015,first round,1,8.0,19.0,H Zeballos,0,3,grass,D Goffin,wimbledon,3
9093,25,2015,first round,1,7.0,18.0,F Delbonis,0,3,grass,G Dimitrov,wimbledon,3
9294,26,2015,first round,1,21.0,28.0,L Lacko,2,3,grass,S Johnson,wimbledon,3
9497,27,2015,first round,1,26.0,27.0,JP Smith,2,3,grass,K de Schepper,wimbledon,3
9698,28,2015,first round,1,7.0,18.0,L Saville,0,3,grass,R Gasquet,wimbledon,3
9898,29,2015,first round,1,8.0,19.0,D Schwartzman,0,3,grass,N Kyrgios,wimbledon,3
10099,30,2015,first round,1,7.0,18.0,F Mayer,0,3,grass,J Monaco,wimbledon,3
10295,31,2015,first round,1,13.0,22.0,D Lajovic,1,3,grass,T Haas,wimbledon,3
10496,32,2015,first round,1,17.0,22.0,D GimenoTraver,1,3,grass,M Raonic,wimbledon,3
10599,33,2015,first round,1,16.0,24.0,L Vanni,1,3,grass,J Ward ,wimbledon,3
10693,34,2015,first round,1,16.0,20.0,P Lorenzi,0,3,grass,J Vesely,wimbledon,3
10789,35,2015,first round,1,28.0,29.0,V Millot,2,3,grass,V Pospisil,wimbledon,3
10883,36,2015,first round,1,9.0,18.0,T Smyczek,0,3,grass,F Fognini,wimbledon,3
10980,37,2015,first round,1,14.0,21.0,A Nedovyesov,1,3,grass,V Troicki,wimbledon,3
11078,38,2015,first round,1,24.0,24.0,R Stepanek,2,3,grass,A Bedene,wimbledon,3
11172,39,2015,first round,1,18.0,22.0,Yh Lu,1,3,grass,D Brown,wimbledon,3
11268,40,2015,first round,1,10.0,18.0,T Bellucci,0,3,grass,R Nadal,wimbledon,3
11364,41,2015,first round,1,25.0,28.0,G Muller,2,3,grass,JW Tsonga,wimbledon,3
11456,42,2015,first round,1,6.0,15.0,D Istomin,0,3,grass,A Ramos,wimbledon,3
11547,43,2015,first round,1,9.0,19.0,K Edmund,0,3,grass,A Dolgopolov,wimbledon,3
11641,44,2015,first round,1,19.0,25.0,E Ymer,1,3,grass,I Karlovic,wimbledon,3
11735,45,2015,first round,1,7.0,18.0,B Klein,0,3,grass,A Seppi,wimbledon,3
11830,46,2015,first round,1,27.0,27.0,S Stakhovsky,2,3,grass,B Coric,wimbledon,3
11922,47,2015,first round,1,14.0,21.0,A Falla,1,3,grass,R Haase,wimbledon,3
12018,48,2015,first round,1,14.0,19.0,M Kukushkin,0,3,grass,A Murray,wimbledon,3
12112,49,2015,first round,1,21.0,26.0,J Chardy,1,3,grass,T Berdych,wimbledon,3
12207,50,2015,first round,1,21.0,23.0,F Krajinovic,1,3,grass,N Mahut,wimbledon,3
12299,51,2015,first round,1,15.0,20.0,E Gulbis,0,3,grass,L Rosol,wimbledon,3
12395,52,2015,first round,1,25.0,25.0,G GarciaLopez,2,3,grass,P Andujar,wimbledon,3
12487,53,2015,first round,1,13.0,19.0,P Carreno Busta,0,3,grass,G Monfils,wimbledon,3
12580,54,2015,first round,1,12.0,24.0,M Berrer,1,3,grass,A Mannarino,wimbledon,3
12672,55,2015,first round,1,15.0,20.0,Y Sugita,0,3,grass,B Kavcic,wimbledon,3
12765,56,2015,first round,1,13.0,19.0,N Almagro,0,3,grass,G Simon,wimbledon,3
12857,57,2015,first round,1,12.0,19.0,S Darcis,0,3,grass,F Lopez,wimbledon,3
12950,58,2015,first round,1,12.0,19.0,F Bagnis,0,3,grass,N Basilashvili,wimbledon,3
13045,59,2015,first round,1,11.0,18.0,M Youzhny,0,3,grass,B Paire,wimbledon,3
13136,60,2015,first round,1,10.0,19.0,R Bemelmans,0,3,grass,R Bautista Agut,wimbledon,3
13230,61,2015,first round,1,15.0,21.0,J Sock,1,3,grass,S Groth,wimbledon,3
13324,62,2015,first round,1,25.0,26.0,M Jaziri,2,3,grass,J Duckworth,wimbledon,3
13417,63,2015,first round,1,12.0,19.0,I Sijsling,0,3,grass,S Querrey,wimbledon,3
13511,64,2015,first round,1,7.0,18.0,D Dzumhur,0,3,grass,R Federer,wimbledon,3
844,1,2015,second round,2,9.0,18.0,J Nieminen,0,3,grass,N Djokovic,wimbledon,3
1579,2,2015,second round,2,16.0,20.0,PH Herbert,0,3,grass,B Tomic,wimbledon,3
2193,3,2015,second round,2,12.0,19.0,M Granollers,0,3,grass,L Mayer,wimbledon,3
2791,4,2015,second round,2,21.0,25.0,M Ilhan,1,3,grass,K Anderson,wimbledon,3
3266,5,2015,second round,2,26.0,28.0,R Berankis,2,3,grass,M Cilic,wimbledon,3
3731,6,2015,second round,2,12.0,19.0,M Ebden,0,3,grass,J Isner,wimbledon,3
4191,7,2015,second round,2,19.0,22.0,A Zverev,1,3,grass,D Kudla,wimbledon,3
4977,9,2015,second round,2,12.0,19.0,V Estrella Burgos,0,3,grass,S Wawrinka,wimbledon,3
5309,10,2015,second round,2,25.0,28.0,D Thiem,2,3,grass,F Verdasco,wimbledon,3
5638,11,2015,second round,2,22.0,26.0,J Millman,2,3,grass,M Baghdatis,wimbledon,3
5963,12,2015,second round,2,8.0,19.0,L Broady,0,3,grass,D Goffin,wimbledon,3
6287,13,2015,second round,2,14.0,20.0,S Johnson,0,3,grass,G Dimitrov,wimbledon,3
6608,14,2015,second round,2,6.0,18.0,K de Schepper,0,3,grass,R Gasquet,wimbledon,3
6930,15,2015,second round,2,13.0,19.0,J Monaco,0,3,grass,N Kyrgios,wimbledon,3
7252,16,2015,second round,2,15.0,25.0,T Haas,1,3,grass,M Raonic,wimbledon,3
7467,17,2015,second round,2,17.0,22.0,J Vesely,1,3,grass,J Ward,wimbledon,3
7671,18,2015,second round,2,16.0,19.0,F Fognini,1,3,grass,V Pospisil,wimbledon,3
7873,19,2015,second round,2,16.0,21.0,A Bedene,1,3,grass,V Troicki,wimbledon,3
8081,20,2015,second round,2,19.0,22.0,R Nadal,1,3,grass,D Brown,wimbledon,3
8287,21,2015,second round,2,11.0,18.0,A Ramos,0,3,grass,JW Tsonga,wimbledon,3
8489,22,2015,second round,2,32.0,36.0,A Dolgopolov,2,3,grass,I Karlovic,wimbledon,3
8691,23,2015,second round,2,19.0,28.0,B Coric,2,3,grass,A Seppi,wimbledon,3
8891,24,2015,second round,2,6.0,18.0,R Haase,0,3,grass,A Murray,wimbledon,3
9094,25,2015,second round,2,9.0,18.0,N Mahut,0,3,grass,T Berdych,wimbledon,3
9295,26,2015,second round,2,26.0,24.0,L Rosol,2,3,grass,P Andujar,wimbledon,3
9498,27,2015,second round,2,14.0,20.0,A Mannarino,0,3,grass,G Monfils,wimbledon,3
9699,28,2015,second round,2,10.0,24.0,B Kavcic,1,3,grass,G Simon,wimbledon,3
9899,29,2015,second round,2,24.0,24.0,F Lopez,2,3,grass,N Basilashvili,wimbledon,3
10100,30,2015,second round,2,21.0,24.0,B Paire,2,3,grass,R Bautista Agut,wimbledon,3
10296,31,2015,second round,2,15.0,20.0,J Duckworth,0,3,grass,S Groth,wimbledon,3
10497,32,2015,second round,2,8.0,18.0,S Querrey,0,3,grass,R Federer,wimbledon,3
846,1,2015,third round,3,9.0,18.0,B Tomic,0,3,grass,N Djokovic,wimbledon,3
1581,2,2015,third round,3,13.0,19.0,L Mayer,0,3,grass,K Anderson,wimbledon,3
2194,3,2015,third round,3,34.0,37.0,J Isner,2,3,grass,M Cilic,wimbledon,3
2792,4,2015,third round,3,19.0,26.0,S Giraldo,2,3,grass,D Kudla,wimbledon,3
3267,5,2015,third round,3,11.0,18.0,F Verdasco,0,3,grass,S Wawrinka,wimbledon,3
3732,6,2015,third round,3,9.0,18.0,M Baghdatis,0,3,grass,D Goffin,wimbledon,3
4192,7,2015,third round,3,11.0,18.0,G Dimitrov,0,3,grass,R Gasquet,wimbledon,3
4639,8,2015,third round,3,21.0,25.0,M Raonic,1,3,grass,N Kyrgios,wimbledon,3
4978,9,2015,third round,3,25.0,25.0,J Ward,2,3,grass,V Pospisil,wimbledon,3
5310,10,2015,third round,3,19.0,23.0,D Brown,1,3,grass,V Troicki,wimbledon,3
5639,11,2015,third round,3,24.0,25.0,JW Tsonga,1,3,grass,I Karlovic,wimbledon,3
5964,12,2015,third round,3,11.0,19.0,A Seppi,1,3,grass,A Murray,wimbledon,3
6288,13,2015,third round,3,15.0,23.0,P Andujar,1,3,grass,T Berdych,wimbledon,3
6609,14,2015,third round,3,23.0,24.0,G Monfils,2,3,grass,G Simon,wimbledon,3
6931,15,2015,third round,3,7.0,19.0,N Basilashvili,0,3,grass,R Bautista Agut,wimbledon,3
7253,16,2015,third round,3,17.0,24.0,S Groth,1,3,grass,R Federer,wimbledon,3
842,1,2015,fourth round,4,24.0,31.0,K Anderson,2,3,grass,N Djokovic,wimbledon,3
1577,2,2015,fourth round,4,18.0,23.0,D Kudla,1,3,grass,M Cilic ,wimbledon,3
2191,3,2015,fourth round,4,16.0,20.0,D Goffin,0,3,grass,S Wawrinka,wimbledon,3
2789,4,2015,fourth round,4,19.0,26.0,N Kyrgios,1,3,grass,R Gasquet,wimbledon,3
3265,5,2015,fourth round,4,23.0,28.0,V Troicki,2,3,grass,V Pospisil,wimbledon,3
3730,6,2015,fourth round,4,21.0,24.0,I Karlovic,1,3,grass,A Murray,wimbledon,3
4190,7,2015,fourth round,4,8.0,18.0,T Berdych,0,3,grass,G Simon,wimbledon,3
4638,8,2015,fourth round,4,7.0,18.0,R Bautista Agut,0,3,grass,R Federer,wimbledon,3
843,1,2015,quarterfinals,5,12.0,18.0,Marin Cilic,0,3,grass,Novak Djokovic,wimbledon,3
1578,2,2015,quarterfinals,5,29.0,30.0,Stan Wawrinka,2,3,grass,Richard Gasquet,wimbledon,3
2192,3,2015,quarterfinals,5,13.0,19.0,Vasek Pospisil,0,3,grass,Andy Murray,wimbledon,3
2790,4,2015,quarterfinals,5,10.0,19.0,Gilles Simon,0,3,grass,Roger Federer,wimbledon,3
845,1,2015,semifinals,6,14.0,19.0,Richard Gasquet,0,3,grass,Novak Djokovic,wimbledon,3
1580,2,2015,semifinals,6,14.0,20.0,Andy Murray,0,3,grass,Roger Federer ,wimbledon,3
840,1,2015,final,7,20.0,25.0,Roger Federer,1,3,grass,Novak Djokovic ,wimbledon,3
848,1,2016,first round,1,10.0,19.0,J Ward,0,3,grass,N Djokovic,wimbledon,3
1582,2,2016,first round,1,11.0,19.0,K Edmund,0,3,grass,A Mannarino,wimbledon,3
2195,3,2016,first round,1,25.0,24.0,R Bemelmans,2,3,grass,T Bellucci,wimbledon,3
2793,4,2016,first round,1,30.0,36.0,L Rosol,2,3,grass,S Querrey,wimbledon,3
3268,5,2016,first round,1,17.0,22.0,P Kohlschreiber,1,3,grass,PH Herbert,wimbledon,3
3733,6,2016,first round,1,26.0,23.0,D Kudla,2,3,grass,D Dzumhur,wimbledon,3
4193,7,2016,first round,1,14.0,19.0,B Klein,0,3,grass,N Mahut,wimbledon,3
4640,8,2016,first round,1,4.0,18.0,D Sela,0,3,grass,D Ferrer,wimbledon,3
4979,9,2016,first round,1,7.0,18.0,A Ward,0,3,grass,D Goffin,wimbledon,3
5311,10,2016,first round,1,17.0,19.0,T Gabashvili,1,3,grass,E RogerVasselin,wimbledon,3
5640,11,2016,first round,1,25.0,27.0,R Dutra Silva,2,3,grass,N Almagro,wimbledon,3
5965,12,2016,first round,1,26.0,29.0,K Anderson,2,3,grass,D Istomin,wimbledon,3
6289,13,2016,first round,1,12.0,18.0,E Gulbis,0,3,grass,J Sock,wimbledon,3
6610,14,2016,first round,1,22.0,23.0,D Schwartzman,2,3,grass,R Haase,wimbledon,3
6932,15,2016,first round,1,6.0,18.0,G GarciaLopez,0,3,grass,A Seppi,wimbledon,3
7254,16,2016,first round,1,12.0,19.0,P Carreno Busta,0,3,grass,M Raonic,wimbledon,3
7468,17,2016,first round,1,15.0,20.0,G Pella,0,3,grass,R Federer,wimbledon,3
7672,18,2016,first round,1,10.0,18.0,R Berankis,0,3,grass,M Willis,wimbledon,3
7874,19,2016,first round,1,21.0,26.0,JL Struff,1,3,grass,D Evans,wimbledon,3
8082,20,2016,first round,1,18.0,22.0,E Donskoy,1,3,grass,A Dolgopolov,wimbledon,3
8288,21,2016,first round,1,16.0,28.0,G Monfils,2,3,grass,J Chardy,wimbledon,3
8490,22,2016,first round,1,15.0,20.0,M Jaziri,0,3,grass,S Johnson,wimbledon,3
8692,23,2016,first round,1,9.0,18.0,B Fratangelo,0,3,grass,G Dimitrov,wimbledon,3
8892,24,2016,first round,1,18.0,23.0,J Tipsarevic,1,3,grass,G Simon,wimbledon,3
9095,25,2016,first round,1,11.0,19.0,B Baker,0,3,grass,M Cilic,wimbledon,3
9296,26,2016,first round,1,11.0,18.0,Y Nishioka,0,3,grass,S Stakhovsky,wimbledon,3
9499,27,2016,first round,1,19.0,25.0,P Lorenzi,1,3,grass,L Lacko,wimbledon,3
9700,28,2016,first round,1,16.0,20.0,B Coric,0,3,grass,I Karlovic,wimbledon,3
9900,29,2016,first round,1,23.0,26.0,P Cuevas,2,3,grass,A Kuznetsov,wimbledon,3
10101,30,2016,first round,1,35.0,38.0,S Giraldo,2,3,grass,G Muller,wimbledon,3
10297,31,2016,first round,1,12.0,19.0,I Marchenko,0,3,grass,J Benneteau,wimbledon,3
10498,32,2016,first round,1,12.0,19.0,S Groth,0,3,grass,K Nishikori,wimbledon,3
10600,33,2016,first round,1,13.0,19.0,F Mayer,0,3,grass,D Thiem,wimbledon,3
10694,34,2016,first round,1,12.0,19.0,I Sijsling,0,3,grass,J Vesely,wimbledon,3
10790,35,2016,first round,1,19.0,23.0,L Saville,1,3,grass,D Novikov,wimbledon,3
10884,36,2016,first round,1,26.0,27.0,D Tursunov,2,3,grass,J Sousa,wimbledon,3
10981,37,2016,first round,1,9.0,18.0,PH Mathieu,0,3,grass,A Zverev,wimbledon,3
11079,38,2016,first round,1,15.0,21.0,H Zeballos,1,3,grass,M Youzhny,wimbledon,3
11173,39,2016,first round,1,7.0,18.0,F Bagnis,0,3,grass,B Becker,wimbledon,3
11269,40,2016,first round,1,20.0,25.0,I Dodig,1,3,grass,T Berdych,wimbledon,3
11365,41,2016,first round,1,9.0,18.0,J Thompson,0,3,grass,R Bautista Agut,wimbledon,3
11457,42,2016,first round,1,16.0,20.0,M Klizan,0,3,grass,M Kukushkin,wimbledon,3
11548,43,2016,first round,1,17.0,22.0,G Elias,1,3,grass,R Albot,wimbledon,3
11642,44,2016,first round,1,22.0,25.0,F Verdasco,2,3,grass,B Tomic,wimbledon,3
11736,45,2016,first round,1,15.0,22.0,M Copil,1,3,grass,L Pouille,wimbledon,3
11831,46,2016,first round,1,18.0,22.0,L Mayer,1,3,grass,D Young,wimbledon,3
11923,47,2016,first round,1,6.0,19.0,S Robert,0,3,grass,JM del Potro,wimbledon,3
12019,48,2016,first round,1,18.0,25.0,T Fritz,1,3,grass,S Wawrinka,wimbledon,3
12113,49,2016,first round,1,10.0,18.0,A Bedene,0,3,grass,R Gasquet,wimbledon,3
12208,50,2016,first round,1,16.0,20.0,V Estrella Burgos,1,3,grass,M Granollers,wimbledon,3
12300,51,2016,first round,1,17.0,21.0,V Pospisil,1,3,grass,A RamosVinolas,wimbledon,3
12396,52,2016,first round,1,8.0,18.0,T Lamasine,0,3,grass,V Troicki,wimbledon,3
12488,53,2016,first round,1,15.0,20.0,M Baghdatis,0,3,grass,J Isner,wimbledon,3
12581,54,2016,first round,1,35.0,39.0,A Olivetti,2,3,grass,M Barton,wimbledon,3
12673,55,2016,first round,1,16.0,23.0,T Daniel,1,3,grass,J Monaco,wimbledon,3
12766,56,2016,first round,1,14.0,19.0,I Cervantes,0,3,grass,JW Tsonga,wimbledon,3
12858,57,2016,first round,1,15.0,24.0,R Stepanek,1,3,grass,N Kyrgios,wimbledon,3
12951,58,2016,first round,1,22.0,25.0,D Lajovic,2,3,grass,D Brown,wimbledon,3
13046,59,2016,first round,1,22.0,25.0,F Delbonis,2,3,grass,F Fognini,wimbledon,3
13137,60,2016,first round,1,14.0,19.0,R Ram,0,3,grass,F Lopez,wimbledon,3
13231,61,2016,first round,1,29.0,28.0,F Skugor,2,3,grass,B Paire,wimbledon,3
13325,62,2016,first round,1,25.0,28.0,A Montanes,2,3,grass,J Millman,wimbledon,3
13418,63,2016,first round,1,9.0,18.0,A Kudryavtsev,0,3,grass,Yh Lu,wimbledon,3
13512,64,2016,first round,1,9.0,18.0,L Broady,0,3,grass,A Murray,wimbledon,3
851,1,2016,second round,2,13.0,19.0,A Mannarino,0,3,grass,N Djokovic,wimbledon,3
1585,2,2016,second round,2,9.0,18.0,T Bellucci,0,3,grass,S Querrey,wimbledon,3
2198,3,2016,second round,2,20.0,23.0,D Dzumhur,1,3,grass,PH Herbert,wimbledon,3
2796,4,2016,second round,2,8.0,18.0,D Ferrer,0,3,grass,N Mahut,wimbledon,3
3270,5,2016,second round,2,7.0,18.0,E RogerVasselin,0,3,grass,D Goffin,wimbledon,3
3735,6,2016,second round,2,12.0,19.0,N Almagro,0,3,grass,D Istomin,wimbledon,3
4195,7,2016,second round,2,15.0,24.0,R Haase,1,3,grass,J Sock,wimbledon,3
4642,8,2016,second round,2,12.0,19.0,A Seppi,0,3,grass,M Raonic,wimbledon,3
4980,9,2016,second round,2,7.0,18.0,M Willis,0,3,grass,R Federer,wimbledon,3
5312,10,2016,second round,2,11.0,19.0,A Dolgopolov,0,3,grass,D Evans,wimbledon,3
5641,11,2016,second round,2,10.0,19.0,J Chardy,0,3,grass,S Johnson,wimbledon,3
5966,12,2016,second round,2,19.0,23.0,G Simon,1,3,grass,G Dimitrov,wimbledon,3
6290,13,2016,second round,2,17.0,24.0,S Stakhovsky,1,3,grass,M Cilic,wimbledon,3
6611,14,2016,second round,2,19.0,22.0,I Karlovic,1,3,grass,L Lacko,wimbledon,3
6933,15,2016,second round,2,11.0,18.0,G Muller,0,3,grass,A Kuznetsov,wimbledon,3
7255,16,2016,second round,2,16.0,22.0,J Benneteau,1,3,grass,K Nishikori,wimbledon,3
7469,17,2016,second round,2,18.0,21.0,D Thiem,0,3,grass,J Vesely,wimbledon,3
7673,18,2016,second round,2,18.0,21.0,D Novikov,1,3,grass,J Sousa,wimbledon,3
7875,19,2016,second round,2,18.0,25.0,M Youzhny,2,3,grass,A Zverev,wimbledon,3
8083,20,2016,second round,2,7.0,18.0,B Becker,0,3,grass,T Berdych,wimbledon,3
8491,22,2016,second round,2,19.0,25.0,R Albot,1,3,grass,B Tomic,wimbledon,3
8693,23,2016,second round,2,10.0,18.0,D Young,0,3,grass,L Pouille,wimbledon,3
8893,24,2016,second round,2,18.0,22.0,S Wawrinka,1,3,grass,JM del Potro,wimbledon,3
9096,25,2016,second round,2,15.0,23.0,M Granollers,1,3,grass,R Gasquet,wimbledon,3
9297,26,2016,second round,2,21.0,23.0,V Troicki,2,3,grass,A RamosVinolas,wimbledon,3
9500,27,2016,second round,2,18.0,21.0,M Barton,0,3,grass,J Isner,wimbledon,3
9701,28,2016,second round,2,8.0,18.0,J Monaco,0,3,grass,JW Tsonga,wimbledon,3
9901,29,2016,second round,2,22.0,26.0,D Brown,2,3,grass,N Kyrgios,wimbledon,3
10102,30,2016,second round,2,22.0,27.0,F Fognini,2,3,grass,F Lopez,wimbledon,3
10298,31,2016,second round,2,17.0,23.0,B Paire,1,3,grass,J Millman,wimbledon,3
10499,32,2016,second round,2,6.0,18.0,Yh Lu,0,3,grass,A Murray,wimbledon,3
853,1,2016,third round,3,19.0,23.0,N Djokovic,1,3,grass,S Querrey,wimbledon,3
1587,2,2016,third round,3,19.0,22.0,PH Herbert,1,3,grass,N Mahut,wimbledon,3
